File name,Date,Sample ID,Replicate number,Mouse ID,Sex,Age,Genotype,Stress-relaxation 60s,Rate of change of stress 60s,S60 clamped,Hysteresis strain energy per unit volume,Hysteresis %,Average diameter (um),C.s.a (um squared),C.s.a (mm squared),Sample length (mm),Failure force (N) - corrected,Failure stress (MPa) - corrected,Failure strain (%) - corrected,Failure extension (mm) - corrected,Max modulus (sliding window),Stress at max modulus (sliding window),Strain at max modulus (sliding window),Time at max modulus (s),Force at max modulus (N),Displacement at max modulus (mm),Max modulus fit R2,Max modulus fit intercept (MPa),Max modulus fit n points,SNR preconditioning,SNR hold,SNR failure,SNR preconditioning pass,SNR hold pass,SNR failure pass,Residual preconditioning,Residual hold,Residual failure,Residual preconditioning pass,Residual hold pass,Residual failure pass,Range preconditioning,Range hold,Range failure,Range preconditioning pass,Range hold pass,Range failure pass,Preconditioning pass,Hold pass,Failure pass,Force-Time plot,Force-Extension plot
210407 MRC Sample B4Data.csv,07.04.2021,B,4,106.3,F,8wks,Tm1b Het,38.69984396,-0.04087594325,False,0.02203007569,18.53374282,133.6743333,14034.14421,0.014034144,14,0.337,24.01286463,12.37142857,1.732,392.6638524,6.341676414,0.03164285714,787.54,0.05,0.443,0.8334847801,-4.849592229,179,58.76184341,22.30388364,84.12754101,True,True,True,0.03491031963,0.04541855169,0.02191815843,True,True,True,0.106,0.111,0.364,True,True,True,True,True,True,results/plots/210407_Sample_B4_force_time.png,results/plots/210407_Sample_B4_force_extension.png
210407 MRC Sample B6Data.csv,07.04.2021,B,6,106.3,F,8wks,Tm1b Het,26.46845481,-0.03216926037,False,0.06812285045,39.53517797,116.057,10578.70634,0.010578706,14,0.116,10.96542432,4.3,0.602,474.6343714,1.03982472,0.01292857143,784.17,-0.039,0.181,0.6446028526,-5.119378256,120,11.539591,11.61090385,15.01560513,True,True,True,0.04867158468,0.04813156894,0.03997180232,True,True,True,0.116,0.1,0.137,True,True,True,True,True,True,results/plots/210407_Sample_B6_force_time.png,results/plots/210407_Sample_B6_force_extension.png
210407 MRC Sample B8Data.csv,07.04.2021,B,8,106.3,F,8wks,Tm1b Het,4.267448993,-0.00359159309,False,0.03614853705,29.55304405,182.1336667,26053.75609,0.026053756,14,0.374,14.354936,8.2,1.148,312.3730288,3.838218182,0.01728571429,784.96,0.061,0.242,0.9434491963,-1.919190185,181,108.1836092,95.01810785,255.1656771,True,True,True,0.01749389776,0.02304783056,0.01692031179,True,True,True,0.216,0.169,0.417,True,True,True,True,True,True,results/plots/210407_Sample_B8_force_time.png,results/plots/210407_Sample_B8_force_extension.png
210407 MRC Sample B9Data.csv,07.04.2021,B,9,106.3,F,8wks,Tm1b Het,7.823040891,-0.005748847192,False,0.0339794002,23.22220879,89.033,6225.753136,0.006225753,14,0.163,26.18157193,10.15714286,1.422,655.505697,12.68922811,0.05792857143,792.31,0.04,0.811,0.8077085286,-26.62366452,179,3.554317067,7.695348229,23.68247905,True,True,True,0.1153809689,0.1541372183,0.03148906233,False,False,True,0.048,0.036,0.163,True,True,True,False,False,True,results/plots/210407_Sample_B9_force_time.png,results/plots/210407_Sample_B9_force_extension.png
210407 MRC Sample C10Data.csv,07.04.2021,C,10,177.2,F,8wks,Tm1b Hom,23.34225861,-0.004076937934,False,0.007963184938,9.51021889,99.445,7767.04436,0.007767044,14,0.016,2.059985755,2,0.28,8.168798939e-14,0.6437455485,0.006428571429,783.05,-0.087,0.09,0.6,0.6437455485,110,1.737337781,1.595206031,2.868455764,False,False,False,0.0867498018,0.1126771165,0.1056848869,False,False,False,0.037,0.032,0.027,True,True,True,False,False,False,results/plots/210407_Sample_C10_force_time.png,results/plots/210407_Sample_C10_force_extension.png
210407 MRC Sample C2Data.csv,07.04.2021,C,2,177.2,F,8wks,Tm1b Hom,8.768503506,-0.006212285155,False,0.01485998829,15.50813717,129.5093333,13173.22218,0.013173222,14,0.258,19.58518577,10.07857143,1.411,412.4925648,8.805742437,0.03514285714,788.16,0.077,0.492,0.8286346312,-6.130231923,179,53.15900902,46.3445231,174.7655718,True,True,True,0.03730587184,0.05278158796,0.0186904712,True,True,True,0.095,0.09,0.28,True,True,True,True,True,True,results/plots/210407_Sample_C2_force_time.png,results/plots/210407_Sample_C2_force_extension.png
210407 MRC Sample C4Data.csv,07.04.2021,C,4,177.2,F,8wks,Tm1b Hom,1.453624651,-0.001268187213,False,0.06238571289,44.55548088,143.2556667,16118.08723,0.016118087,14,0.158,9.802652139,4.621428571,0.647,308.1389945,4.280905048,0.02064285714,785.56,0.077,0.289,0.7864014434,-2.563959917,180,10.70313963,58.96997013,39.3522841,True,True,True,0.03561811412,0.04839289368,0.0136036243,True,True,True,0.121,0.089,0.205,True,True,True,True,True,True,results/plots/210407_Sample_C4_force_time.png,results/plots/210407_Sample_C4_force_extension.png
210407 MRC Sample C5Data.csv,07.04.2021,C,5,177.2,F,8wks,Tm1b Hom,58.92513773,-0.006401364642,False,0.01473101532,41.33522316,165.2366667,21443.84859,0.021443849,14.001,0.058,2.704738314,7.999428612,1.12,65.92709951,0.7461347074,0.02485536747,786.32,-0.039,0.348,0.7855101607,-1.121420727,147,8.064681397,2.27574809,9.870703951,True,False,True,0.07974468326,0.147957427,0.05796569893,True,False,True,0.058,0.027,0.069,True,True,True,True,False,True,results/plots/210407_Sample_C5_force_time.png,results/plots/210407_Sample_C5_force_extension.png
210407 MRC Sample C6Data.csv,07.04.2021,C,6,177.2,F,8wks,Tm1b Hom,54.67740528,-0.01531828494,False,0.02922409023,63.63585538,140.4568,15494.42346,0.015494423,14.001,0.068,4.388675848,9.606456682,1.345,210.5126931,0.6453935071,0.02464109706,786.28,-0.029,0.345,0.6498468345,-4.12768367,136,11.48418182,18.0446941,39.78267617,True,True,True,0.04759613531,0.1056485663,0.07605771557,True,False,True,0.048,0.036,0.068,True,True,True,True,False,True,results/plots/210407_Sample_C6_force_time.png,results/plots/210407_Sample_C6_force_extension.png
210407 MRC Sample C7Data.csv,07.04.2021,C,7,177.2,F,8wks,Tm1b Hom,7.409032617e-12,-4.11707705e-16,False,0.01614463596,17.62533755,125.2983333,12330.49381,0.012330494,14,0.21,17.03094783,16.44285714,2.302,350.2020343,6.406880373,0.07342857143,795.08,0.04,1.028,0.8343103123,-20.08195054,181,16.76408486,1.379365963,77.86242347,True,False,True,0.05162857365,0.06574191707,0.02761150501,True,True,True,0.069,0.037,0.232,True,True,True,True,True,True,results/plots/210407_Sample_C7_force_time.png,results/plots/210407_Sample_C7_force_extension.png
210407 MRC Sample C8Data.csv,07.04.2021,C,8,177.2,F,8wks,Tm1b Hom,6.030555454,-0.001956806399,False,0.03055626248,41.59355708,156.496,19235.18486,0.019235185,14.001,0.158,8.214113875,20.77708735,2.909,290.1222792,4.36699725,0.05521034212,791.77,0.034,0.773,0.7361862772,-11.46152242,103,2.575116517,10.54805493,39.76483587,False,True,True,0.04832641408,0.07525426681,0.02273226192,True,True,True,0.074,0.063,0.169,True,True,True,True,True,True,results/plots/210407_Sample_C8_force_time.png,results/plots/210407_Sample_C8_force_extension.png
210407 MRC Sample C9Data.csv,07.04.2021,C,9,177.2,F,8wks,Tm1b Hom,24.99433461,-0.002504535908,False,0.007948844912,18.02604962,133.0625,13905.96842,0.013905968,14,0.047,3.37984382,7.985714286,1.118,73.96398045,1.510142983,0.07885714286,796.06,-0.071,1.104,0.3380993621,-4.268710087,54,2.623530701,2.806180581,6.969772287,False,False,True,0.1100192726,0.1102955936,0.06283646205,False,False,True,0.037,0.032,0.058,True,True,True,False,False,True,results/plots/210407_Sample_C9_force_time.png,results/plots/210407_Sample_C9_force_extension.png
210408 MRC Sample A1Data.csv,08.04.2021,A,1,107.1,F,8wks,Tm1b Het,9.911344485,-0.03089453092,False,0.08768917589,29.82015713,154.612,18774.84142,0.018774841,14.001,1.08,57.52378942,9.87072352,1.382,833.3095193,3.355554383,0.004071137776,782.62,0.13,0.057,0.9340410145,-0.2284377851,105,30.90892605,48.57895379,157.3208973,True,True,True,0.01261076421,0.01344747382,0.01840663801,True,True,True,0.358,0.374,1.17,True,True,True,True,True,True,results/plots/210408_Sample_A1_force_time.png,results/plots/210408_Sample_A1_force_extension.png
210408 MRC Sample A10Data.csv,08.04.2021,A,10,107.1,F,8wks,Tm1b Het,14.89888868,-0.01827776671,False,0.03322588521,25.20353179,116.2836667,10620.06847,0.010620068,14.001,0.184,17.32568944,6.56381687,0.919,447.3160401,9.886942343,0.03056924505,787.34,-0.044,0.428,0.7389484105,-4.468493358,121,8.440460382,10.65439237,23.34695413,True,True,True,0.06099439603,0.06649350161,0.02736810977,True,True,True,0.095,0.085,0.195,True,True,True,True,True,True,results/plots/210408_Sample_A10_force_time.png,results/plots/210408_Sample_A10_force_extension.png
210408 MRC Sample A2Data.csv,08.04.2021,A,2,107.1,F,8wks,Tm1b Het,46.95439897,-0.004795386063,False,0.002115609435,4.512447027,150.8093333,17862.66779,0.017862668,14.001,0.426,23.84862105,10.76351689,1.507,425.2481482,8.845263205,0.04999642883,790.83,0.162,0.7,0.921774124,-12.03771133,181,4.507792169,7.248264914,91.79180688,True,True,True,0.05080640019,0.06037474936,0.02307727249,True,True,True,0.069,0.057,0.442,True,True,True,True,True,True,results/plots/210408_Sample_A2_force_time.png,results/plots/210408_Sample_A2_force_extension.png
210408 MRC Sample A3Data.csv,08.04.2021,A,3,107.1,F,8wks,Tm1b Het,34.40902908,-0.03265541227,False,0.02450315617,33.94454408,165.8553333,21604.72607,0.021604726,14,1.069,49.47991472,11.54285714,1.616,671.8598464,15.13557728,0.04085714286,789.19,0.299,0.572,0.9711828855,-12.18221292,180,19.16402674,18.24048449,193.4388123,True,True,True,0.03561833769,0.03818384127,0.0220343871,True,True,True,0.163,0.147,1.074,True,True,True,True,True,True,results/plots/210408_Sample_A3_force_time.png,results/plots/210408_Sample_A3_force_extension.png
210408 MRC Sample A4Data.csv,08.04.2021,A,4,107.1,F,8wks,Tm1b Het,33.17065904,-0.05971803389,False,0.03642155769,32.36023552,121.0736667,11513.02033,0.01151302,14,0.484,42.03936065,8.935714286,1.251,711.0882044,14.15788386,0.03507142857,788.16,0.13,0.491,0.9548658337,-10.33245464,179,8.320291119,65.99065811,328.2496573,True,True,True,0.03434009727,0.03191907956,0.009321568084,True,True,True,0.11,0.132,0.484,True,True,True,True,True,True,results/plots/210408_Sample_A4_force_time.png,results/plots/210408_Sample_A4_force_extension.png
210408 MRC Sample A5Data.csv,08.04.2021,A,5,107.1,F,8wks,Tm1b Het,6.417643045,-0.005573179041,False,0.0191637351,24.77179693,153.5913333,18527.77646,0.018527776,14,0.753,40.64168306,10.95,1.533,548.7220263,8.52773695,0.02842857143,786.96,0.083,0.398,0.9302625303,-7.542425373,180,17.20041161,28.46471931,127.9853174,True,True,True,0.03020576686,0.0290886182,0.0285392026,True,True,True,0.158,0.142,0.774,True,True,True,True,True,True,results/plots/210408_Sample_A5_force_time.png,results/plots/210408_Sample_A5_force_extension.png
210408 MRC Sample A6Data.csv,08.04.2021,A,6,107.1,F,8wks,Tm1b Het,20.37279338,-0.04597539692,False,0.07577696383,39.12787536,83.30233333,5450.096776,0.005450097,14,0.231,42.38456673,10.67857143,1.495,827.4443106,11.55942729,0.03478571429,788.1,-0.033,0.487,0.7542762936,-15.24089552,178,9.068797962,9.911471152,33.18170999,True,True,True,0.07441395715,0.06120723173,0.02052314792,True,True,True,0.079,0.085,0.253,True,True,True,True,True,True,results/plots/210408_Sample_A6_force_time.png,results/plots/210408_Sample_A6_force_extension.png
210408 MRC Sample A7Data.csv,08.04.2021,A,7,107.1,F,8wks,Tm1b Het,9.78446853,-0.01547768669,False,0.03583073249,32.38777711,137.209,14786.14905,0.014786149,14.001,0.759,51.33182413,13.31333476,1.864,668.5832931,11.76776996,0.03249767874,787.73,0.056,0.455,0.9451981573,-9.773442078,181,14.87303592,72.0246393,548.3371642,True,True,True,0.02121142304,0.01822600244,0.0174247806,True,True,True,0.142,0.174,0.769,True,True,True,True,True,True,results/plots/210408_Sample_A7_force_time.png,results/plots/210408_Sample_A7_force_extension.png
210408 MRC Sample A8Data.csv,08.04.2021,A,8,107.1,F,8wks,Tm1b Het,4.935637729,-0.005068820713,False,0.001586443978,1.751027629,168.599,22325.43194,0.022325432,14.001,0.743,33.28043103,10.77780159,1.509,423.4842867,16.30427577,0.05306763803,791.43,0.262,0.743,0.9643518142,-6.143742879,180,28.68019517,27.35360083,107.9596059,True,True,True,0.02087553823,0.02424727573,0.02322554137,True,True,True,0.222,0.2,0.801,True,True,True,True,True,True,results/plots/210408_Sample_A8_force_time.png,results/plots/210408_Sample_A8_force_extension.png
210408 MRC Sample A9Data.csv,08.04.2021,A,9,107.1,F,8wks,Tm1b Het,10.94471688,-0.003710178926,False,0.02841397251,29.60989256,100.26,7894.875431,0.007894875,14,0.148,18.74633861,9.157142857,1.282,479.2971835,6.713215852,0.04278571429,789.54,-0.065,0.599,0.8413341709,-13.44811457,179,28.04438885,5.944798727,96.10719511,True,True,True,0.05488104931,0.1239036578,0.01931157497,True,False,True,0.058,0.037,0.169,True,True,True,True,False,True,results/plots/210408_Sample_A9_force_time.png,results/plots/210408_Sample_A9_force_extension.png
210408 MRC Sample B1Data.csv,08.04.2021,B,1,227.2,F,8wks,Tm1b Hom,0.6140396806,-0.0009389540491,False,0.04352809796,27.98092767,108.822,9300.863874,0.009300864,14.001,0.195,20.96579415,5.885293908,0.824,524.6921748,11.93437513,0.02728376545,786.8,-0.007,0.382,0.7662160766,-2.611337011,103,11.15803442,59.46881634,126.1150723,True,True,True,0.03162191631,0.02507302593,0.02658345955,True,True,True,0.095,0.1,0.237,True,True,True,True,True,True,results/plots/210408_Sample_B1_force_time.png,results/plots/210408_Sample_B1_force_extension.png
210408 MRC Sample B10Data.csv,08.04.2021,B,10,227.2,F,8wks,Tm1b Hom,11.57558463,-0.02192729138,False,0.08171415557,43.4180744,94.44766667,7006.035727,0.007006036,14,0.374,53.38254043,10.06428571,1.409,808.3440184,15.84348125,0.03364285714,787.89,-0.049,0.471,0.8779444616,-10.63002678,180,8.764980778,58.72068325,255.4924459,True,True,True,0.03500783182,0.04162732879,0.01357848575,True,True,True,0.09,0.085,0.374,True,True,True,True,True,True,results/plots/210408_Sample_B10_force_time.png,results/plots/210408_Sample_B10_force_extension.png
210408 MRC Sample B2Data.csv,08.04.2021,B,2,227.2,F,8wks,Tm1b Hom,26.4194871,-0.04030761738,False,0.05202686466,34.96493526,88.59833333,6165.112214,0.006165112,14.001,0.158,25.62808267,6.278122991,0.879,763.7794335,10.38099551,0.02421255625,786.2,-0.054,0.339,0.8714172755,-8.164881659,181,30.945036,40.25432815,103.5677737,True,True,True,0.04334024551,0.02989825401,0.0223526757,True,True,True,0.068,0.084,0.179,True,True,True,True,True,True,results/plots/210408_Sample_B2_force_time.png,results/plots/210408_Sample_B2_force_extension.png
210408 MRC Sample B3Data.csv,08.04.2021,B,3,227.2,F,8wks,Tm1b Hom,15.70672497,-0.05682143205,False,0.13435142,73.20816692,126.8586667,12639.50793,0.012639508,14.001,1.19,94.14923429,10.95636026,1.534,1131.136153,31.64680144,0.03456895936,788.06,0.293,0.484,0.9624709512,-6.930215983,181,39.27113984,36.70120396,188.1185746,True,True,True,0.01374016495,0.01724812363,0.01643880748,True,True,True,0.305,0.295,1.216,True,True,True,True,True,True,results/plots/210408_Sample_B3_force_time.png,results/plots/210408_Sample_B3_force_extension.png
210408 MRC Sample B4Data.csv,08.04.2021,B,4,227.2,F,8wks,Tm1b Hom,2.42669964,-0.002472000326,False,0.01802297959,28.83158927,159.698,20030.36374,0.020030364,14.001,0.459,22.91521013,7.213770445,1.01,414.3178953,8.686811683,0.02685522463,786.72,0.056,0.376,0.9229346986,-2.555673213,180,18.43960973,23.37513939,66.94712191,True,True,True,0.02662643572,0.02292013843,0.03420264722,True,True,True,0.168,0.174,0.501,True,True,True,True,True,True,results/plots/210408_Sample_B4_force_time.png,results/plots/210408_Sample_B4_force_extension.png
210408 MRC Sample B5Data.csv,08.04.2021,B,5,227.2,F,8wks,Tm1b Hom,10.94752067,-0.01508229707,False,0.01427337431,17.06362955,141.3276667,15687.15758,0.015687158,14,0.448,28.55839152,8.864285714,1.241,478.0629816,10.39066477,0.03142857143,787.5,0.056,0.44,0.9167175047,-4.626654191,182,100.9802951,29.18747799,62.78539119,True,True,True,0.02133653076,0.02121639869,0.02225819047,True,True,True,0.195,0.174,0.501,True,True,True,True,True,True,results/plots/210408_Sample_B5_force_time.png,results/plots/210408_Sample_B5_force_extension.png
210408 MRC Sample B6Data.csv,08.04.2021,B,6,227.2,F,8wks,Tm1b Hom,43.31200982,-0.06611890722,False,0.02877522397,28.70380924,102.9756667,8328.352647,0.008328353,14,0.279,33.50002095,13.85,1.939,512.0907731,13.92832412,0.05907142857,792.5,-0.033,0.827,0.8151483064,-14.98077718,180,14.6278172,50.42341019,38.39638312,True,True,True,0.03473380831,0.04643701456,0.02404751767,True,True,True,0.121,0.121,0.29,True,True,True,True,True,True,results/plots/210408_Sample_B6_force_time.png,results/plots/210408_Sample_B6_force_extension.png
210408 MRC Sample B7Data.csv,08.04.2021,B,7,227.2,F,8wks,Tm1b Hom,3.985859834,-0.001790940191,False,0.02248625095,23.27053054,121.7463333,11641.30484,0.011641305,14.001,0.126,10.82352881,10.09213628,1.413,254.6752522,4.982259291,0.03806870938,788.68,-0.096,0.533,0.712356396,-4.844509165,161,6.075607904,3.978859301,17.35693969,True,True,True,0.08841607653,0.09640980945,0.04000632534,False,False,True,0.064,0.048,0.132,True,True,True,False,False,True,results/plots/210408_Sample_B7_force_time.png,results/plots/210408_Sample_B7_force_extension.png
210408 MRC Sample B8Data.csv,08.04.2021,B,8,227.2,F,8wks,Tm1b Hom,30.86396577,-0.007621627688,False,0.008828144576,16.25911869,144.0266667,16292.04874,0.016292049,14.001,0.19,11.6621304,9.742161274,1.364,290.0186467,3.560018755,0.03171202057,787.55,-0.123,0.444,0.8196424151,-6.085803941,181,4.141886978,3.240140997,27.45567954,True,True,True,0.09045483724,0.08074976534,0.02358063939,False,False,True,0.069,0.063,0.211,True,True,True,False,False,True,results/plots/210408_Sample_B8_force_time.png,results/plots/210408_Sample_B8_force_extension.png
210408 MRC Sample B9Data.csv,08.04.2021,B,9,227.2,F,8wks,Tm1b Hom,7.032809016,-0.008000577467,False,0.03174028329,21.57671741,117.701,10880.53341,0.010880533,14.001,0.284,26.10166248,11.88486537,1.664,432.3879834,11.12077873,0.03592600529,788.3,-0.033,0.503,0.8220467435,-3.87436445,181,7.2651537,11.11822231,37.99825223,True,True,True,0.05255113404,0.05317051553,0.01550525641,True,True,True,0.106,0.09,0.29,True,True,True,True,True,True,results/plots/210408_Sample_B9_force_time.png,results/plots/210408_Sample_B9_force_extension.png
210408 MRC Sample C10Data.csv,08.04.2021,C,10,227.3,F,8wks,Tm1b Hom,17.47413008,-0.005226842752,False,0.01709994288,14.30524995,94.3475,6991.183076,0.006991183,14.001,0.042,6.00756696,2.92836226,0.41,250.8095099,0.8582238514,0.01542746947,784.67,-0.154,0.216,0.4763280292,-2.841206537,79,16.26803566,9.63132033,31.16816798,True,True,True,0.05418170529,0.1157823556,0.04925835095,True,False,True,0.058,0.037,0.052,True,True,True,True,False,True,results/plots/210408_Sample_C10_force_time.png,results/plots/210408_Sample_C10_force_extension.png
210408 MRC Sample C2Data.csv,08.04.2021,C,2,227.3,F,8wks,Tm1b Hom,40.64909171,-0.05945970642,False,0.111072948,49.01062695,101.549,8099.18247,0.008099182,14,0.174,21.48365107,24.46428571,3.425,511.1002356,9.136725166,0.03478571429,788.14,-0.065,0.487,0.7943530653,-8.15655162,178,4.95167936,10.24882562,26.15316195,True,True,True,0.06534061345,0.06786521543,0.02311805817,True,True,True,0.09,0.085,0.195,True,True,True,True,True,True,results/plots/210408_Sample_C2_force_time.png,results/plots/210408_Sample_C2_force_extension.png
210408 MRC Sample C3Data.csv,08.04.2021,C,3,227.3,F,8wks,Tm1b Hom,23.94696455,-0.003274444976,False,0.0499988061,57.49127101,135.4073333,14400.38992,0.01440039,14,0.337,23.40214397,15.78571429,2.21,308.8096757,9.16641841,0.09292857143,798.59,-0.028,1.301,0.7836739388,-19.05739101,181,9.962309558,8.554332945,233.9425289,True,True,True,0.03803269926,0.1544241949,0.01347912624,True,False,True,0.085,0.027,0.337,True,True,True,True,False,True,results/plots/210408_Sample_C3_force_time.png,results/plots/210408_Sample_C3_force_extension.png
210408 MRC Sample C4Data.csv,08.04.2021,C,4,227.3,F,8wks,Tm1b Hom,63.43949368,-0.01453962387,False,0.02094798545,70.61399981,125.3386667,12338.43344,0.012338433,14,0.158,12.8055159,10.70714286,1.499,306.71465,5.592282261,0.06528571429,793.62,-0.091,0.914,0.7899679122,-14.78631866,179,6.845462901,8.170520669,102.4291314,True,True,True,0.06707855261,0.1702337229,0.02626649754,True,False,True,0.042,0.021,0.158,True,True,True,True,False,True,results/plots/210408_Sample_C4_force_time.png,results/plots/210408_Sample_C4_force_extension.png
210408 MRC Sample C6Data.csv,08.04.2021,C,6,227.3,F,8wks,Tm1b Hom,7.503687585e-12,-4.403884664e-15,False,0.03302608743,24.28377494,101.2553333,8052.406607,0.008052407,14.001,0.079,9.810731127,7.642311263,1.07,309.671612,4.594899388,0.01949860724,785.4,-0.165,0.273,0.5487432571,-2.324658121,176,7.715895613,3.89651766,7.578188551,True,True,True,0.09035112777,0.0993845131,0.05998087214,False,False,True,0.063,0.048,0.079,True,True,True,False,False,True,results/plots/210408_Sample_C6_force_time.png,results/plots/210408_Sample_C6_force_extension.png
210408 MRC Sample C7Data.csv,08.04.2021,C,7,227.3,F,8wks,Tm1b Hom,95.76488627,-0.0317982052,False,0.01331857452,23.71270564,137.515,14852.17397,0.014852174,14,0.116,7.810304404,9.785714286,1.37,301.7904874,4.241803254,0.0485,790.57,-0.128,0.679,0.7179659508,-10.07968793,68,2.957836475,4.587270774,15.35788751,False,True,True,0.09453694323,0.1547147062,0.03987311419,False,False,True,0.063,0.042,0.127,True,True,True,False,False,True,results/plots/210408_Sample_C7_force_time.png,results/plots/210408_Sample_C7_force_extension.png
210408 MRC Sample C8Data.csv,08.04.2021,C,8,227.3,F,8wks,Tm1b Hom,100,-0.0232687338,True,0.05834548958,46.77531613,103.6176667,8432.522299,0.008432522,14.001,0.095,11.26590598,28.80508535,4.033,465.6532253,4.980716327,0.04906792372,790.66,-0.128,0.687,0.7942900755,-18.58780721,180,2.03397872,2.418796062,20.32503885,False,False,True,0.09291282591,0.1196488184,0.03186868009,False,False,True,0.053,0.048,0.127,True,True,True,False,False,True,results/plots/210408_Sample_C8_force_time.png,results/plots/210408_Sample_C8_force_extension.png
210408 MRC Sample C9Data.csv,08.04.2021,C,9,227.3,F,8wks,Tm1b Hom,30.10474048,-0.01950171546,False,0.03106831154,29.04359758,104.823,8629.846107,0.008629846,14,0.09,10.42892307,4.514285714,0.632,319.2996685,2.433415382,0.013,784.18,-0.165,0.182,0.7411994026,-2.03169061,159,4.005645799,8.863718615,17.01125725,True,True,True,0.07993761733,0.07082463357,0.04749546566,True,True,True,0.069,0.063,0.106,True,True,True,True,True,True,results/plots/210408_Sample_C9_force_time.png,results/plots/210408_Sample_C9_force_extension.png
210409 MRC Sample A1Data.csv,09.04.2021,A,1,175.1,F,8wks,Tm1b Wt,4.394314816,-0.01079397058,False,0.07945960806,44.48050977,128.4556667,12959.74381,0.012959744,14,0.905,69.8316263,10.13571429,1.419,847.7178923,3.703776865,0.005428571429,782.88,0.184,0.076,0.9129367232,-0.6596928402,91,26.82715846,40.01957929,137.365528,True,True,True,0.02258352127,0.01861694034,0.01567785165,True,True,True,0.22,0.256,0.936,True,True,True,True,True,True,results/plots/210409_Sample_A1_force_time.png,results/plots/210409_Sample_A1_force_extension.png
210409 MRC Sample A2Data.csv,09.04.2021,A,2,175.1,F,8wks,Tm1b Wt,15.70643396,-0.02964143564,False,0.05957541486,30.27030087,89.829,6337.573534,0.006337574,14,0.387,61.06437574,9.771428571,1.368,897.6178453,20.512581,0.03792857143,788.71,0.272,0.531,0.8779704934,-13.41863344,181,8.005067076,10.81758407,57.66525117,True,True,True,0.05363056912,0.05073443534,0.02070572541,True,True,True,0.11,0.11,0.419,True,True,True,True,True,True,results/plots/210409_Sample_A2_force_time.png,results/plots/210409_Sample_A2_force_extension.png
