"sample_key","cluster_dtw","Date","Sample_ID","MouseID","Sex","Age","Genotype","Replicate","Average_diameter..um.","C.s.a..um.squared.","C.s.a..mm.squared.","Date_ID","FileName","exclusion_reason"
"210523.MRC.Sample.E1Data",3,"23.05.2021","E","102.3","F","18wks","oim Hom",1,64.44,3261.376555,0.003261377,210523,"210523 MRC Sample E1Data.csv",NA
"210523.MRC.Sample.E10Data",3,"23.05.2021","E","102.3","F","18wks","oim Hom",10,89.97666667,6358.426879,0.006358427,210523,"210523 MRC Sample E10Data.csv",NA
"210523.MRC.Sample.E4Data",3,"23.05.2021","E","102.3","F","18wks","oim Hom",4,70.636,3918.700544,0.003918701,210523,"210523 MRC Sample E4Data.csv",NA
"210523.MRC.Sample.E5Data",3,"23.05.2021","E","102.3","F","18wks","oim Hom",5,62.38333333,3056.518542,0.003056519,210523,"210523 MRC Sample E5Data.csv",NA
"210524.MRC.Sample.A1Data",2,"24.05.2021","A","87.2","F","18wks","oim Wt",1,117.913,10919.76418,0.010919764,210524,"210524 MRC Sample A1Data.csv",NA
"210524.MRC.Sample.A10Data",4,"24.05.2021","A","87.2","F","18wks","oim Wt",10,131.2426667,13528.19871,0.013528199,210524,"210524 MRC Sample A10Data.csv",NA
"210524.MRC.Sample.A2Data",4,"24.05.2021","A","87.2","F","18wks","oim Wt",2,89.93166667,6352.068394,0.006352068,210524,"210524 MRC Sample A2Data.csv",NA
"210524.MRC.Sample.A3Data",3,"24.05.2021","A","87.2","F","18wks","oim Wt",3,101.4886667,8089.561396,0.008089561,210524,"210524 MRC Sample A3Data.csv",NA
"210524.MRC.Sample.A4Data",1,"24.05.2021","A","87.2","F","18wks","oim Wt",4,147.9,17180.12144,0.017180121,210524,"210524 MRC Sample A4Data.csv",NA
"210524.MRC.Sample.A5Data",4,"24.05.2021","A","87.2","F","18wks","oim Wt",5,114.88,10365.22503,0.010365225,210524,"210524 MRC Sample A5Data.csv",NA
"210524.MRC.Sample.A6Data",4,"24.05.2021","A","87.2","F","18wks","oim Wt",6,100.463,7926.877869,0.007926878,210524,"210524 MRC Sample A6Data.csv",NA
"210524.MRC.Sample.A7Data",4,"24.05.2021","A","87.2","F","18wks","oim Wt",7,135.8666667,14498.25463,0.014498255,210524,"210524 MRC Sample A7Data.csv",NA
"210524.MRC.Sample.A8Data",2,"24.05.2021","A","87.2","F","18wks","oim Wt",8,111.1873333,9709.581467,0.009709581,210524,"210524 MRC Sample A8Data.csv",NA
"210524.MRC.Sample.A9Data",4,"24.05.2021","A","87.2","F","18wks","oim Wt",9,105.1353333,8681.350146,0.00868135,210524,"210524 MRC Sample A9Data.csv",NA
"210524.MRC.Sample.B1Data",4,"24.05.2021","B","87.4","F","18wks","oim Wt",1,98.76566667,7661.289624,0.00766129,210524,"210524 MRC Sample B1Data.csv",NA
"210524.MRC.Sample.B10Data",2,"24.05.2021","B","87.4","F","18wks","oim Wt",10,125.1313333,12297.64708,0.012297647,210524,"210524 MRC Sample B10Data.csv",NA
"210524.MRC.Sample.B2Data",3,"24.05.2021","B","87.4","F","18wks","oim Wt",2,102.3386667,8225.634167,0.008225634,210524,"210524 MRC Sample B2Data.csv",NA
"210524.MRC.Sample.B3Data",4,"24.05.2021","B","87.4","F","18wks","oim Wt",3,105.1483333,8683.49718,0.008683497,210524,"210524 MRC Sample B3Data.csv",NA
"210524.MRC.Sample.B4Data",4,"24.05.2021","B","87.4","F","18wks","oim Wt",4,108.6943333,9279.053687,0.009279054,210524,"210524 MRC Sample B4Data.csv",NA
"210524.MRC.Sample.B5Data",4,"24.05.2021","B","87.4","F","18wks","oim Wt",5,100.126,7873.786137,0.007873786,210524,"210524 MRC Sample B5Data.csv",NA
"210524.MRC.Sample.B6Data",2,"24.05.2021","B","87.4","F","18wks","oim Wt",6,136.7646667,14690.53811,0.014690538,210524,"210524 MRC Sample B6Data.csv",NA
"210524.MRC.Sample.B7Data",3,"24.05.2021","B","87.4","F","18wks","oim Wt",7,124.78,12228.68742,0.012228687,210524,"210524 MRC Sample B7Data.csv",NA
"210524.MRC.Sample.B8Data",2,"24.05.2021","B","87.4","F","18wks","oim Wt",8,138.8823333,15148.99736,0.015148997,210524,"210524 MRC Sample B8Data.csv",NA
"210524.MRC.Sample.B9Data",4,"24.05.2021","B","87.4","F","18wks","oim Wt",9,119.8283333,11277.39829,0.011277398,210524,"210524 MRC Sample B9Data.csv",NA
"210524.MRC.Sample.C1Data",2,"24.05.2021","C","77.4","F","18wks","oim Het",1,123.2706667,11934.64131,0.011934641,210524,"210524 MRC Sample C1Data.csv",NA
"210524.MRC.Sample.C10Data",3,"24.05.2021","C","77.4","F","18wks","oim Het",10,78.98066667,4899.271102,0.004899271,210524,"210524 MRC Sample C10Data.csv",NA
"210524.MRC.Sample.C2Data",3,"24.05.2021","C","77.4","F","18wks","oim Het",2,95.211,7119.740004,0.00711974,210524,"210524 MRC Sample C2Data.csv",NA
"210524.MRC.Sample.C3Data",3,"24.05.2021","C","77.4","F","18wks","oim Het",3,82.61266667,5360.226772,0.005360227,210524,"210524 MRC Sample C3Data.csv",NA
"210524.MRC.Sample.C5Data",3,"24.05.2021","C","77.4","F","18wks","oim Het",5,97.72166667,7500.178718,0.007500179,210524,"210524 MRC Sample C5Data.csv",NA
"210524.MRC.Sample.C6Data",3,"24.05.2021","C","77.4","F","18wks","oim Het",6,68.61133333,3697.273683,0.003697274,210524,"210524 MRC Sample C6Data.csv",NA
"210524.MRC.Sample.C8Data",4,"24.05.2021","C","77.4","F","18wks","oim Het",8,93.30033333,6836.85347,0.006836853,210524,"210524 MRC Sample C8Data.csv",NA
"210524.MRC.Sample.C9Data",4,"24.05.2021","C","77.4","F","18wks","oim Het",9,111.7113333,9801.315109,0.009801315,210524,"210524 MRC Sample C9Data.csv",NA
"210524.MRC.Sample.D1Data",3,"24.05.2021","D","85.2","F","18wks","oim Het",1,76.25133333,4566.513708,0.004566514,210524,"210524 MRC Sample D1Data.csv",NA
"210524.MRC.Sample.D10Data",4,"24.05.2021","D","85.2","F","18wks","oim Het",10,94.75466667,7051.655671,0.007051656,210524,"210524 MRC Sample D10Data.csv",NA
"210524.MRC.Sample.D2Data",3,"24.05.2021","D","85.2","F","18wks","oim Het",2,67.77833333,3608.042562,0.003608043,210524,"210524 MRC Sample D2Data.csv",NA
"210524.MRC.Sample.D3Data",4,"24.05.2021","D","85.2","F","18wks","oim Het",3,105.3686667,8719.92703,0.008719927,210524,"210524 MRC Sample D3Data.csv",NA
"210524.MRC.Sample.D4Data",3,"24.05.2021","D","85.2","F","18wks","oim Het",4,102.158,8196.617052,0.008196617,210524,"210524 MRC Sample D4Data.csv",NA
"210524.MRC.Sample.D5Data",3,"24.05.2021","D","85.2","F","18wks","oim Het",5,89.38933333,6275.687043,0.006275687,210524,"210524 MRC Sample D5Data.csv",NA
"210524.MRC.Sample.D7Data",3,"24.05.2021","D","85.2","F","18wks","oim Het",7,97.94233333,7534.089479,0.007534089,210524,"210524 MRC Sample D7Data.csv",NA
"210524.MRC.Sample.D8Data",3,"24.05.2021","D","85.2","F","18wks","oim Het",8,86.47933333,5873.737683,0.005873738,210524,"210524 MRC Sample D8Data.csv",NA
"210524.MRC.Sample.D9Data",3,"24.05.2021","D","85.2","F","18wks","oim Het",9,78.80333333,4877.295376,0.004877295,210524,"210524 MRC Sample D9Data.csv",NA
"210524.MRC.Sample.E1Data",3,"24.05.2021","E","147.2","F","18wks","oim Hom",1,64.68566667,3286.290855,0.003286291,210524,"210524 MRC Sample E1Data.csv",NA
"210524.MRC.Sample.E10Data",3,"24.05.2021","E","147.2","F","18wks","oim Hom",10,90.34333333,6410.355311,0.006410355,210524,"210524 MRC Sample E10Data.csv",NA
"210524.MRC.Sample.E3Data",3,"24.05.2021","E","147.2","F","18wks","oim Hom",3,56.14233333,2475.544845,0.002475545,210524,"210524 MRC Sample E3Data.csv",NA
"210524.MRC.Sample.E4Data",3,"24.05.2021","E","147.2","F","18wks","oim Hom",4,63.80133333,3197.049724,0.00319705,210524,"210524 MRC Sample E4Data.csv",NA
"210524.MRC.Sample.E5Data",3,"24.05.2021","E","147.2","F","18wks","oim Hom",5,82.04666667,5287.029875,0.00528703,210524,"210524 MRC Sample E5Data.csv",NA
"210524.MRC.Sample.E7Data",3,"24.05.2021","E","147.2","F","18wks","oim Hom",7,75.39266667,4464.24572,0.004464246,210524,"210524 MRC Sample E7Data.csv",NA
"210524.MRC.Sample.E9Data",3,"24.05.2021","E","147.2","F","18wks","oim Hom",9,72.23,4097.558014,0.004097558,210524,"210524 MRC Sample E9Data.csv",NA
"210407.MRC.Sample.C10Data",0,"07.04.2021","C","177.2","F","8wks","Tm1b Hom",10,99.445,7767.04436,0.007767044,210407,"210407 MRC Sample C10Data.csv","SNR.failure.pass not TRUE"
"210413.MRC.Sample.C1Data",0,"13.04.2021","C","152.2","F","8wks","oim Hom",1,80.45966667,5084.477613,0.005084478,210413,"210413 MRC Sample C1Data.csv","SNR.failure.pass not TRUE"
"210415.MRC.Sample.B5Data",0,"15.04.2021","B","116.2","F","8wks","oim Het",5,119.4503333,11206.36112,0.011206361,210415,"210415 MRC Sample B5Data.csv","SNR.failure.pass not TRUE"
"210415.MRC.Sample.C10Data",0,"15.04.2021","C","159.1","F","8wks","oim Hom",10,74.907,4406.915158,0.004406915,210415,"210415 MRC Sample C10Data.csv","SNR.failure.pass not TRUE"
"210415.MRC.Sample.C2Data",0,"15.04.2021","C","159.1","F","8wks","oim Hom",2,78.36133333,4822.736292,0.004822736,210415,"210415 MRC Sample C2Data.csv","SNR.failure.pass not TRUE"
"210415.MRC.Sample.C8Data",0,"15.04.2021","C","159.1","F","8wks","oim Hom",8,95.198,7117.795894,0.007117796,210415,"210415 MRC Sample C8Data.csv","SNR.failure.pass not TRUE"
"210416.MRC.Sample.C3Data",0,"16.04.2021","C","159.2","F","8wks","oim Hom",3,88.39933333,6137.448499,0.006137448,210416,"210416 MRC Sample C3Data.csv","SNR.failure.pass not TRUE"
"210416.MRC.Sample.C4Data",0,"16.04.2021","C","159.2","F","8wks","oim Hom",4,67.13366667,3539.733917,0.003539734,210416,"210416 MRC Sample C4Data.csv","SNR.failure.pass not TRUE"
"210419.MRC.Sample.B2Data",0,"19.04.2021","B","91.3","M","8wks","Tm1b Het",2,120.8406667,11468.75055,0.011468751,210419,"210419 MRC Sample B2Data.csv","SNR.failure.pass not TRUE"
"210422.MRC.Sample.A10Data",0,"22.04.2021","A","157.4","M","8wks","Tm1b Wt",10,117.9516667,10926.92709,0.010926927,210422,"210422 MRC Sample A10Data.csv","SNR.failure.pass not TRUE"
"210422.MRC.Sample.B3Data",0,"22.04.2021","B","91.4","M","8wks","Tm1b Het",3,98.76233333,7660.772496,0.007660772,210422,"210422 MRC Sample B3Data.csv","SNR.failure.pass not TRUE"
"210423.MRC.Sample.D4Data",0,"23.04.2021","D","88.2","M","52wks","Tm1b Hom",4,86.11233333,5823.989667,0.00582399,210423,"210423 MRC Sample D4Data.csv","SNR.failure.pass not TRUE"
"210423.MRC.Sample.D5Data",0,"23.04.2021","D","88.2","M","52wks","Tm1b Hom",5,105.6376667,8764.506783,0.008764507,210423,"210423 MRC Sample D5Data.csv","SNR.failure.pass not TRUE"
"210423.MRC.Sample.D7Data",0,"23.04.2021","D","88.2","M","52wks","Tm1b Hom",7,140.707,15549.674,0.015549674,210423,"210423 MRC Sample D7Data.csv","SNR.failure.pass not TRUE"
"210423.MRC.Sample.D9Data",0,"23.04.2021","D","88.2","M","52wks","Tm1b Hom",9,119.0333333,11128.25508,0.011128255,210423,"210423 MRC Sample D9Data.csv","SNR.failure.pass not TRUE"
"210426.MRC.Sample.B6Data",0,"26.04.2021","B","102.2","M","8wks","Tm1b Het",6,98.98166667,7694.836669,0.007694837,210426,"210426 MRC Sample B6Data.csv","SNR.failure.pass not TRUE"
"210426.MRC.Sample.D1Data",0,"26.04.2021","D","92.1","M","52wks","Tm1b Hom",1,100.6776667,7960.78995,0.00796079,210426,"210426 MRC Sample D1Data.csv","SNR.failure.pass not TRUE"
"210427.MRC.Sample.B3Data",0,"27.04.2021","B","103.2","M","8wks","oim Het",3,109.9173333,9489.039364,0.009489039,210427,"210427 MRC Sample B3Data.csv","SNR.failure.pass not TRUE"
"210427.MRC.Sample.C10Data",0,"27.04.2021","C","160.3","M","8wks","oim Hom",10,74.85766667,4401.11233,0.004401112,210427,"210427 MRC Sample C10Data.csv","SNR.failure.pass not TRUE"
"210427.MRC.Sample.C6Data",0,"27.04.2021","C","160.3","M","8wks","oim Hom",6,64.673,3285.003946,0.003285004,210427,"210427 MRC Sample C6Data.csv","SNR.failure.pass not TRUE"
"210428.MRC.Sample.C8Data",0,"28.04.2021","C","161.1","M","8wks","oim Hom",8,82.016,5283.078337,0.005283078,210428,"210428 MRC Sample C8Data.csv","SNR.failure.pass not TRUE"
"210430.MRC.Sample.C1Data",0,"30.04.2021","C","161.3","M","8wks","oim Hom",1,106.3206667,8878.206944,0.008878207,210430,"210430 MRC Sample C1Data.csv","SNR.failure.pass not TRUE"
"210430.MRC.Sample.C4Data",0,"30.04.2021","C","161.3","M","8wks","oim Hom",4,108.897,9313.688581,0.009313689,210430,"210430 MRC Sample C4Data.csv","SNR.failure.pass not TRUE"
"210430.MRC.Sample.C5Data",0,"30.04.2021","C","161.3","M","8wks","oim Hom",5,84.27433333,5578.025979,0.005578026,210430,"210430 MRC Sample C5Data.csv","SNR.failure.pass not TRUE"
"210430.MRC.Sample.C6Data",0,"30.04.2021","C","161.3","M","8wks","oim Hom",6,90.36166667,6412.957277,0.006412957,210430,"210430 MRC Sample C6Data.csv","SNR.failure.pass not TRUE"
"210506.MRC.Sample.C8Data",0,"06.05.2021","C","61.2","M","52wks","Tm1b Wt",8,108.854,9306.334668,0.009306335,210506,"210506 MRC Sample C8Data.csv","SNR.failure.pass not TRUE"
"210506.MRC.Sample.D7Data",0,"06.05.2021","D","36.1","M","52wks","Tm1b Het",7,106.016,8827.398036,0.008827398,210506,"210506 MRC Sample D7Data.csv","SNR.failure.pass not TRUE"
"210507.MRC.Sample.D9Data",0,"07.05.2021","D","61.3","M","52wks","Tm1b Wt",9,112.1716667,9882.25889,0.009882259,210507,"210507 MRC Sample D9Data.csv","SNR.failure.pass not TRUE"
"210510.MRC.Sample.B3Data",0,"10.05.2021","B","68.5","F","18wks","Tm1b Het",3,86.356,5856.995855,0.005856996,210510,"210510 MRC Sample B3Data.csv","SNR.failure.pass not TRUE"
"210510.MRC.Sample.C2Data",0,"10.05.2021","C","123.3","F","18wks","Tm1b Hom",2,93.5,6866.147094,0.006866147,210510,"210510 MRC Sample C2Data.csv","SNR.failure.pass not TRUE"
"210510.MRC.Sample.C4Data",0,"10.05.2021","C","123.3","F","18wks","Tm1b Hom",4,106.2616667,8868.356199,0.008868356,210510,"210510 MRC Sample C4Data.csv","SNR.failure.pass not TRUE"
"210510.MRC.Sample.C5Data",0,"10.05.2021","C","123.3","F","18wks","Tm1b Hom",5,111.4303333,9752.068439,0.009752068,210510,"210510 MRC Sample C5Data.csv","SNR.failure.pass not TRUE"
"210510.MRC.Sample.D1Data",0,"10.05.2021","D","89.4","F","52wks","Tm1b Hom",1,100.787,7978.089756,0.00797809,210510,"210510 MRC Sample D1Data.csv","SNR.failure.pass not TRUE"
"210510.MRC.Sample.D4Data",0,"10.05.2021","D","89.4","F","52wks","Tm1b Hom",4,103.6646667,8440.173859,0.008440174,210510,"210510 MRC Sample D4Data.csv","SNR.failure.pass not TRUE"
"210510.MRC.Sample.D5Data",0,"10.05.2021","D","89.4","F","52wks","Tm1b Hom",5,107.439,9065.959951,0.00906596,210510,"210510 MRC Sample D5Data.csv","SNR.failure.pass not TRUE"
"210510.MRC.Sample.D6Data",0,"10.05.2021","D","89.4","F","52wks","Tm1b Hom",6,105.1636667,8686.02993,0.00868603,210510,"210510 MRC Sample D6Data.csv","SNR.failure.pass not TRUE"
"210510.MRC.Sample.D8Data",0,"10.05.2021","D","89.4","F","52wks","Tm1b Hom",8,156.6513333,19273.38836,0.019273388,210510,"210510 MRC Sample D8Data.csv","SNR.failure.pass not TRUE"
"210510.MRC.Sample.D9Data",0,"10.05.2021","D","89.4","F","52wks","Tm1b Hom",9,115.989,10566.31345,0.010566313,210510,"210510 MRC Sample D9Data.csv","SNR.failure.pass not TRUE"
"210511.MRC.Sample.B1Data",0,"11.05.2021","B","171.2","F","18wks","Tm1b Het",1,117.8423333,10906.6794,0.010906679,210511,"210511 MRC Sample B1Data.csv","SNR.failure.pass not TRUE"
"210511.MRC.Sample.C9Data",0,"11.05.2021","C","123.5","F","18wks","Tm1b Hom",9,110.384,9569.784026,0.009569784,210511,"210511 MRC Sample C9Data.csv","SNR.failure.pass not TRUE"
"210511.MRC.Sample.D6Data",0,"11.05.2021","D","93.2","F","52wks","Tm1b Hom",6,133.239,13942.88388,0.013942884,210511,"210511 MRC Sample D6Data.csv","SNR.failure.pass not TRUE"
"210511.MRC.Sample.D8Data",0,"11.05.2021","D","93.2","F","52wks","Tm1b Hom",8,128.679,13004.84666,0.013004847,210511,"210511 MRC Sample D8Data.csv","SNR.failure.pass not TRUE"
"210512.MRC.Sample.C5Data",0,"12.05.2021","C","137.2","F","18wks","Tm1b Hom",5,100.4766667,7929.034715,0.007929035,210512,"210512 MRC Sample C5Data.csv","SNR.failure.pass not TRUE"
"210512.MRC.Sample.C6Data",0,"12.05.2021","C","137.2","F","18wks","Tm1b Hom",6,105.2333333,8697.542017,0.008697542,210512,"210512 MRC Sample C6Data.csv","SNR.failure.pass not TRUE"
"210512.MRC.Sample.C9Data",0,"12.05.2021","C","137.2","F","18wks","Tm1b Hom",9,112.8593333,10003.79635,0.010003796,210512,"210512 MRC Sample C9Data.csv","SNR.failure.pass not TRUE"
"210512.MRC.Sample.D5Data",0,"12.05.2021","D","98.1","F","52wks","Tm1b Hom",5,137.155,14774.51286,0.014774513,210512,"210512 MRC Sample D5Data.csv","SNR.failure.pass not TRUE"
"210512.MRC.Sample.E10Data",0,"12.05.2021","E","106.2","F","52wks","Tm1b Hom",10,144.908,16492.04861,0.016492049,210512,"210512 MRC Sample E10Data.csv","SNR.failure.pass not TRUE"
"210512.MRC.Sample.E2Data",0,"12.05.2021","E","106.2","F","52wks","Tm1b Hom",2,106.1916667,8856.675967,0.008856676,210512,"210512 MRC Sample E2Data.csv","SNR.failure.pass not TRUE"
"210512.MRC.Sample.E4Data",0,"12.05.2021","E","106.2","F","52wks","Tm1b Hom",4,114.5823333,10311.57975,0.01031158,210512,"210512 MRC Sample E4Data.csv","SNR.failure.pass not TRUE"
"210512.MRC.Sample.E5Data",0,"12.05.2021","E","106.2","F","52wks","Tm1b Hom",5,144.3173333,16357.87451,0.016357875,210512,"210512 MRC Sample E5Data.csv","SNR.failure.pass not TRUE"
"210512.MRC.Sample.E6Data",0,"12.05.2021","E","106.2","F","52wks","Tm1b Hom",6,97.116,7407.496488,0.007407496,210512,"210512 MRC Sample E6Data.csv","SNR.failure.pass not TRUE"
"210512.MRC.Sample.E7Data",0,"12.05.2021","E","106.2","F","52wks","Tm1b Hom",7,108.2906667,9210.260978,0.009210261,210512,"210512 MRC Sample E7Data.csv","SNR.failure.pass not TRUE"
"210512.MRC.Sample.E8Data",0,"12.05.2021","E","106.2","F","52wks","Tm1b Hom",8,133.2276667,13940.51202,0.013940512,210512,"210512 MRC Sample E8Data.csv","SNR.failure.pass not TRUE"
"210512.MRC.Sample.E9Data",0,"12.05.2021","E","106.2","F","52wks","Tm1b Hom",9,110.7463333,9632.712391,0.009632712,210512,"210512 MRC Sample E9Data.csv","SNR.failure.pass not TRUE"
"210513.MRC.Sample.E10Data",0,"13.05.2021","E","55.3","F","52wks","Tm1b Het",10,143.1056667,16084.35108,0.016084351,210513,"210513 MRC Sample E10Data.csv","SNR.failure.pass not TRUE"
"210520.MRC.Sample.C1Data",0,"20.05.2021","C","99.3","M","18wks","oim Hom",1,74.589,4369.577543,0.004369578,210520,"210520 MRC Sample C1Data.csv","SNR.failure.pass not TRUE"
"210520.MRC.Sample.D1Data",0,"20.05.2021","D","140.1","M","18wks","oim Hom",1,62.97,3114.277212,0.003114277,210520,"210520 MRC Sample D1Data.csv","SNR.failure.pass not TRUE"
"210520.MRC.Sample.D2Data",0,"20.05.2021","D","140.1","M","18wks","oim Hom",2,74.12433333,4315.304857,0.004315305,210520,"210520 MRC Sample D2Data.csv","SNR.failure.pass not TRUE"
"210520.MRC.Sample.D3Data",0,"20.05.2021","D","140.1","M","18wks","oim Hom",3,69.70866667,3816.483889,0.003816484,210520,"210520 MRC Sample D3Data.csv","SNR.failure.pass not TRUE"
"210520.MRC.Sample.D4Data",0,"20.05.2021","D","140.1","M","18wks","oim Hom",4,64.02166667,3219.169417,0.003219169,210520,"210520 MRC Sample D4Data.csv","SNR.failure.pass not TRUE"
"210520.MRC.Sample.D5Data",0,"20.05.2021","D","140.1","M","18wks","oim Hom",5,67.355,3563.112726,0.003563113,210520,"210520 MRC Sample D5Data.csv","SNR.failure.pass not TRUE"
"210520.MRC.Sample.D8Data",0,"20.05.2021","D","140.1","M","18wks","oim Hom",8,63.21433333,3138.491853,0.003138492,210520,"210520 MRC Sample D8Data.csv","SNR.failure.pass not TRUE"
"210521.MRC.Sample.C6Data",0,"21.05.2021","C","59.2","M","18wks","oim Het",6,97.39333333,7449.863945,0.007449864,210521,"210521 MRC Sample C6Data.csv","SNR.failure.pass not TRUE"
"210521.MRC.Sample.D1Data",0,"21.05.2021","D","142.4","M","18wks","oim Hom",1,90.26433333,6399.149245,0.006399149,210521,"210521 MRC Sample D1Data.csv","SNR.failure.pass not TRUE"
"210521.MRC.Sample.D3Data",0,"21.05.2021","D","142.4","M","18wks","oim Hom",3,83.947,5534.778462,0.005534778,210521,"210521 MRC Sample D3Data.csv","SNR.failure.pass not TRUE"
"210521.MRC.Sample.D4Data",0,"21.05.2021","D","142.4","M","18wks","oim Hom",4,89.19366667,6248.24308,0.006248243,210521,"210521 MRC Sample D4Data.csv","SNR.failure.pass not TRUE"
"210521.MRC.Sample.D5Data",0,"21.05.2021","D","142.4","M","18wks","oim Hom",5,63.16466667,3133.562048,0.003133562,210521,"210521 MRC Sample D5Data.csv","SNR.failure.pass not TRUE"
"210521.MRC.Sample.E5Data",0,"21.05.2021","E","142.5","M","18wks","oim Hom",5,78.25333333,4809.451766,0.004809452,210521,"210521 MRC Sample E5Data.csv","SNR.failure.pass not TRUE"
"210521.MRC.Sample.E7Data",0,"21.05.2021","E","142.5","M","18wks","oim Hom",7,74.82666667,4397.467914,0.004397468,210521,"210521 MRC Sample E7Data.csv","SNR.failure.pass not TRUE"
"210522.MRC.Sample.A2Data",0,"22.05.2021","A","91.1","M","18wks","oim Wt",2,108.975,9327.03565,0.009327036,210522,"210522 MRC Sample A2Data.csv","SNR.failure.pass not TRUE"
"210522.MRC.Sample.B9Data",0,"22.05.2021","B","91.2","M","18wks","oim Wt",9,157.3743333,19451.7056,0.019451706,210522,"210522 MRC Sample B9Data.csv","SNR.failure.pass not TRUE"
"210522.MRC.Sample.D3Data",0,"22.05.2021","D","85.3","F","18wks","oim Hom",3,62.984,3115.662149,0.003115662,210522,"210522 MRC Sample D3Data.csv","SNR.failure.pass not TRUE"
"210522.MRC.Sample.D4Data",0,"22.05.2021","D","85.3","F","18wks","oim Hom",4,68.194,3652.432612,0.003652433,210522,"210522 MRC Sample D4Data.csv","SNR.failure.pass not TRUE"
"210522.MRC.Sample.D6Data",0,"22.05.2021","D","85.3","F","18wks","oim Hom",6,77.546,4722.89927,0.004722899,210522,"210522 MRC Sample D6Data.csv","SNR.failure.pass not TRUE"
"210522.MRC.Sample.E10Data",0,"22.05.2021","E","95.3","F","18wks","oim Hom",10,79.95166667,5020.476335,0.005020476,210522,"210522 MRC Sample E10Data.csv","SNR.failure.pass not TRUE"
"210522.MRC.Sample.E2Data",0,"22.05.2021","E","95.3","F","18wks","oim Hom",2,80.66666667,5110.673116,0.005110673,210522,"210522 MRC Sample E2Data.csv","SNR.failure.pass not TRUE"
"210522.MRC.Sample.E4Data",0,"22.05.2021","E","95.3","F","18wks","oim Hom",4,73.94233333,4294.139843,0.00429414,210522,"210522 MRC Sample E4Data.csv","SNR.failure.pass not TRUE"
"210522.MRC.Sample.E5Data",0,"22.05.2021","E","95.3","F","18wks","oim Hom",5,70.90833333,3948.975475,0.003948975,210522,"210522 MRC Sample E5Data.csv","SNR.failure.pass not TRUE"
"210522.MRC.Sample.E7Data",0,"22.05.2021","E","95.3","F","18wks","oim Hom",7,70.74833333,3931.174373,0.003931174,210522,"210522 MRC Sample E7Data.csv","SNR.failure.pass not TRUE"
"210522.MRC.Sample.E8Data",0,"22.05.2021","E","95.3","F","18wks","oim Hom",8,60.87,2910.023424,0.002910023,210522,"210522 MRC Sample E8Data.csv","SNR.failure.pass not TRUE"
"210523.MRC.Sample.E2Data",0,"23.05.2021","E","102.3","F","18wks","oim Hom",2,61.57433333,2977.757438,0.002977757,210523,"210523 MRC Sample E2Data.csv","SNR.failure.pass not TRUE"
"210523.MRC.Sample.E3Data",0,"23.05.2021","E","102.3","F","18wks","oim Hom",3,70.59866667,3914.559327,0.003914559,210523,"210523 MRC Sample E3Data.csv","SNR.failure.pass not TRUE"
"210523.MRC.Sample.E6Data",0,"23.05.2021","E","102.3","F","18wks","oim Hom",6,88.00966667,6083.459675,0.00608346,210523,"210523 MRC Sample E6Data.csv","SNR.failure.pass not TRUE"
"210523.MRC.Sample.E8Data",0,"23.05.2021","E","102.3","F","18wks","oim Hom",8,60.86,2909.067359,0.002909067,210523,"210523 MRC Sample E8Data.csv","SNR.failure.pass not TRUE"
"210524.MRC.Sample.E6Data",0,"24.05.2021","E","147.2","F","18wks","oim Hom",6,88.52666667,6155.142404,0.006155142,210524,"210524 MRC Sample E6Data.csv","SNR.failure.pass not TRUE"
"210330.MRC.Sample.A8Data",100,"30.03.2021","A","156.3","F","8wks","Tm1b Wt",8,178.7006667,25080.84862,0.025080849,210330,"210330 MRC Sample A8Data.csv","no paired failure trace"
"210330.MRC.Sample.C3.2Data",100,"30.03.2021","C","180.2","F","8wks","Tm1b Wt",3,176.4836667,24462.39181,0.024462392,210330,"210330 MRC Sample C3.2Data.csv","no paired failure trace"
"210407.MRC.Sample.A10bData",100,"07.04.2021","A","104.1","F","8wks","Tm1b Het",10,129.085,13087.04029,0.01308704,210407,"210407 MRC Sample A10bData.csv","no paired failure trace"
"210422.MRC.Sample.B6Data",100,"22.04.2021","B","91.4","M","8wks","Tm1b Het",6,143.313,16130.99126,0.016130991,210422,"210422 MRC Sample B6Data.csv","no paired failure trace"
"210429.MRC.Sample.A7Data",100,"29.04.2021","A","109.2","M","8wks","oim Wt",7,150.359,17756.14728,0.017756147,210429,"210429 MRC Sample A7Data.csv","no paired failure trace"
"210522.MRC.Sample.D9Data",100,"22.05.2021","D","85.3","F","18wks","oim Hom",9,88.015,6084.197005,0.006084197,210522,"210522 MRC Sample D9Data.csv","no paired failure trace"
"210522.MRC.Sample.D9bData",100,"22.05.2021","D","85.3","F","18wks","oim Hom",9,88.015,6084.197005,0.006084197,210522,"210522 MRC Sample D9bData.csv","no paired failure trace"
"210522.MRC.Sample.D9b2Data",100,"22.05.2021","D","85.3","F","18wks","oim Hom",9,88.015,6084.197005,0.006084197,210522,"210522 MRC Sample D9b2Data.csv","no paired failure trace"
